Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift
1749000.0,2960,HOUSE,EXCEPTIONAL_PROPERTY,,9.0,831.0,True,0.0,1.0,1.0,,,,,12656.0,4.0,,,
337000.0,9800,HOUSE,HOUSE,AS_NEW,3.0,138.0,False,0.0,,,,,,,238.0,3.0,0.0,0.0,0.0
595000.0,1341,HOUSE,HOUSE,AS_NEW,3.0,187.0,True,0.0,,1.0,50.0,1.0,700.0,700.0,880.0,4.0,0.0,0.0,0.0
249000.0,9190,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,4.0,288.0,False,,,,,,,,,,,,
365000.0,1420,HOUSE,HOUSE,,3.0,,False,0.0,,,,,,,242.0,2.0,,,
565000.0,2820,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,295.0,False,,1.0,1.0,,,,,1071.0,4.0,,,0.0
285000.0,9260,HOUSE,HOUSE,TO_RENOVATE,3.0,241.0,False,,,1.0,50.0,1.0,600.0,600.0,1130.0,3.0,0.0,0.0,0.0
159000.0,8930,HOUSE,HOUSE,TO_RENOVATE,4.0,110.0,False,0.0,,,,,,,300.0,,,,
845000.0,1300,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,3.0,300.0,True,0.0,1.0,1.0,65.0,,,,543.0,3.0,1.0,0.0,0.0
975000.0,3140,HOUSE,VILLA,,3.0,345.0,False,,,,,,,,3271.0,4.0,,,
365000.0,1150,APARTMENT,APARTMENT,GOOD,3.0,110.0,False,0.0,,1.0,14.0,,,,,2.0,0.0,1.0,1.0
249900.0,4030,HOUSE,HOUSE,AS_NEW,5.0,130.0,False,0.0,,1.0,27.0,1.0,122.0,122.0,170.0,3.0,0.0,0.0,0.0
390000.0,4032,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,0.0,277.0,False,,,,,,,,92.0,2.0,0.0,,0.0
1190000.0,1840,HOUSE,COUNTRY_COTTAGE,TO_BE_DONE_UP,6.0,500.0,False,,1.0,,,,,,17000.0,4.0,,,
295000.0,4140,HOUSE,HOUSE,AS_NEW,2.0,89.0,False,,,1.0,35.0,1.0,1138.0,1138.0,1225.0,4.0,0.0,0.0,0.0
350000.0,4520,HOUSE,HOUSE,GOOD,4.0,200.0,False,0.0,,1.0,,,,,731.0,3.0,0.0,0.0,0.0
425000.0,2221,HOUSE,HOUSE,JUST_RENOVATED,3.0,130.0,False,,,1.0,,,,,617.0,3.0,,,
270000.0,4500,APARTMENT,APARTMENT,,1.0,117.0,False,,,1.0,16.0,1.0,150.0,150.0,,2.0,,,
369000.0,6600,HOUSE,HOUSE,,5.0,284.0,False,,,,,,,,829.0,4.0,,,
110000.0,7134,HOUSE,HOUSE,TO_RENOVATE,3.0,137.0,False,,,,,,,,4190.0,3.0,,,
775000.0,3500,HOUSE,HOUSE,GOOD,4.0,317.0,False,,,,,,,,579.0,4.0,,,
225000.0,2060,APARTMENT,PENTHOUSE,GOOD,2.0,66.0,False,,,,,,,,,2.0,,,
349000.0,4537,HOUSE,HOUSE,,4.0,128.0,False,0.0,,,,,,,1497.0,4.0,0.0,0.0,0.0
800000.0,6560,HOUSE,MIXED_USE_BUILDING,AS_NEW,5.0,200.0,True,0.0,,1.0,30.0,1.0,360.0,360.0,1380.0,4.0,0.0,1.0,0.0
249000.0,2170,APARTMENT,APARTMENT,,2.0,77.0,False,,,,,,,,,2.0,,,
800000.0,1080,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,3.0,360.0,False,,,,,,,,1360.0,2.0,,,
330000.0,1410,APARTMENT,SERVICE_FLAT,GOOD,1.0,47.0,False,0.0,,1.0,7.0,,,,,4.0,0.0,0.0,1.0
265000.0,1170,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,72.0,False,0.0,,1.0,4.0,,,,,2.0,0.0,0.0,0.0
625000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,94.0,True,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0
404500.0,9230,HOUSE,HOUSE,,3.0,126.0,False,,,1.0,12.0,1.0,76.0,76.0,0.0,2.0,,,
400000.0,1150,APARTMENT,DUPLEX,GOOD,3.0,100.0,True,0.0,,1.0,5.0,,,,,2.0,0.0,0.0,0.0
,4170,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
159000.0,6032,HOUSE,HOUSE,GOOD,4.0,165.0,False,,,1.0,15.0,1.0,41.0,41.0,160.0,2.0,,,
850000.0,3930,HOUSE,VILLA,AS_NEW,4.0,435.0,False,,,1.0,,,,,1708.0,4.0,,,
889000.0,1200,HOUSE,HOUSE,,6.0,278.0,False,0.0,,1.0,15.0,1.0,80.0,80.0,173.0,2.0,,,
157500.0,9700,HOUSE,HOUSE,TO_RENOVATE,5.0,196.0,False,0.0,,,,,,,180.0,3.0,,0.0,
325000.0,7750,HOUSE,HOUSE,GOOD,3.0,244.0,False,,,1.0,,,,,920.0,2.0,,,
890000.0,8301,APARTMENT,APARTMENT,GOOD,2.0,72.0,False,1.0,,1.0,,,,,,3.0,,,1.0
210000.0,9200,HOUSE,HOUSE,TO_RENOVATE,3.0,260.0,False,,,1.0,20.0,1.0,50.0,50.0,175.0,2.0,,,
170000.0,7866,APARTMENT,APARTMENT,GOOD,2.0,57.0,False,0.0,,1.0,5.0,,,,,4.0,0.0,0.0,0.0
1050000.0,9200,APARTMENT,PENTHOUSE,GOOD,3.0,205.0,True,0.0,,1.0,54.0,,,,,,,0.0,1.0
499000.0,2340,HOUSE,HOUSE,GOOD,7.0,620.0,False,,,1.0,80.0,1.0,470.0,470.0,620.0,2.0,0.0,0.0,0.0
1995000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,,False,,,1.0,4.0,,,,,2.0,,0.0,1.0
440000.0,3500,HOUSE,HOUSE,GOOD,3.0,194.0,False,,,,,,,,109.0,,,,
125000.0,4000,APARTMENT,APARTMENT,TO_RENOVATE,1.0,67.0,False,0.0,,,,,,,,3.0,0.0,0.0,1.0
109000.0,6984,HOUSE,FARMHOUSE,TO_RENOVATE,4.0,175.0,False,0.0,,1.0,40.0,,,,870.0,4.0,,0.0,0.0
649000.0,1020,HOUSE,HOUSE,GOOD,4.0,240.0,False,0.0,,1.0,8.0,1.0,140.0,140.0,326.0,3.0,0.0,1.0,0.0
648000.0,2060,APARTMENT,APARTMENT,GOOD,2.0,200.0,False,0.0,,1.0,12.0,,,,,,,,1.0
246000.0,9820,APARTMENT,APARTMENT,,2.0,83.0,False,0.0,,1.0,6.0,,,,,,,,1.0
2600000.0,1180,HOUSE,APARTMENT_BLOCK,GOOD,8.0,1000.0,False,0.0,1.0,,,,,,1800.0,2.0,0.0,0.0,1.0
695000.0,1150,APARTMENT,APARTMENT,AS_NEW,3.0,150.0,True,0.0,,1.0,18.0,,,,,2.0,0.0,1.0,1.0
985000.0,8670,APARTMENT,PENTHOUSE,GOOD,3.0,135.0,False,,,1.0,113.0,,,,,,,,1.0
475000.0,2980,HOUSE,VILLA,GOOD,4.0,271.0,True,0.0,,1.0,,,,,798.0,4.0,,,
1590000.0,2300,HOUSE,VILLA,AS_NEW,3.0,419.0,False,,1.0,,,,,,20671.0,4.0,,0.0,0.0
415000.0,1200,APARTMENT,APARTMENT,GOOD,2.0,26.0,False,,,,,,,,,,,,1.0
89000.0,4420,HOUSE,HOUSE,,2.0,99.0,False,0.0,,,,1.0,55.0,55.0,170.0,2.0,0.0,0.0,0.0
465000.0,6760,HOUSE,HOUSE,JUST_RENOVATED,6.0,268.0,False,,,1.0,45.0,1.0,200.0,200.0,420.0,4.0,,,
245000.0,1180,APARTMENT,APARTMENT,GOOD,2.0,70.0,False,0.0,,1.0,5.0,,,,,2.0,0.0,0.0,1.0
199900.0,7700,HOUSE,HOUSE,AS_NEW,3.0,111.0,False,0.0,,1.0,,1.0,60.0,60.0,142.0,2.0,0.0,0.0,0.0
380000.0,4860,HOUSE,VILLA,,3.0,271.0,False,0.0,,,,,,,1100.0,4.0,0.0,0.0,0.0
350000.0,1300,APARTMENT,APARTMENT,,3.0,106.0,False,,,1.0,24.0,,,,,,,,1.0
1395000.0,1325,HOUSE,VILLA,AS_NEW,10.0,510.0,True,0.0,,1.0,64.0,1.0,3752.0,3752.0,3985.0,4.0,0.0,0.0,0.0
344000.0,2500,APARTMENT,APARTMENT,,2.0,99.0,False,,,1.0,39.0,,,,,2.0,,,1.0
1495000.0,8300,APARTMENT,APARTMENT,GOOD,3.0,112.0,False,,,1.0,,,,,,,,,1.0
210000.0,1040,APARTMENT,APARTMENT,TO_RENOVATE,1.0,52.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0
227000.0,7110,HOUSE,HOUSE,AS_NEW,3.0,,False,,,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
329500.0,3970,HOUSE,HOUSE,GOOD,3.0,165.0,False,0.0,,,,,,,800.0,3.0,0.0,0.0,0.0
329500.0,8560,HOUSE,HOUSE,,4.0,227.0,False,,,,,,,,457.0,,,,
,9820,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
,1050,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
375000.0,2400,HOUSE,HOUSE,,2.0,178.0,False,,,,,,,,1286.0,4.0,,,
343000.0,9170,HOUSE,HOUSE,GOOD,3.0,165.0,True,,,1.0,,,,,310.0,2.0,,,
329000.0,6830,HOUSE,HOUSE,AS_NEW,3.0,150.0,True,0.0,,1.0,60.0,1.0,500.0,500.0,597.0,3.0,0.0,0.0,0.0
,1400,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
307125.0,59750,HOUSE,VILLA,TO_RENOVATE,5.0,155.0,False,,,,,,,,3475.0,4.0,,,
225000.0,9200,HOUSE,HOUSE,AS_NEW,1.0,100.0,False,0.0,1.0,1.0,50.0,1.0,20.0,20.0,172.0,3.0,0.0,0.0,0.0
265000.0,1060,APARTMENT,APARTMENT,,1.0,75.0,False,0.0,,1.0,15.0,,,,,3.0,0.0,1.0,1.0
257500.0,8870,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,67.0,False,,,1.0,,,,,,,,,
510000.0,4020,HOUSE,HOUSE,GOOD,7.0,420.0,False,,1.0,1.0,,,,,120.0,2.0,,,
285000.0,9290,APARTMENT,APARTMENT,,2.0,97.0,False,0.0,,1.0,16.0,,,,,3.0,0.0,0.0,0.0
299000.0,2650,APARTMENT,APARTMENT,GOOD,3.0,112.0,False,,,1.0,,,,,,2.0,,,1.0
460000.0,9810,HOUSE,HOUSE,GOOD,4.0,236.0,False,,,1.0,,,,,985.0,4.0,,0.0,0.0
150000.0,9060,HOUSE,HOUSE,TO_RENOVATE,3.0,88.0,False,,,1.0,,,,,130.0,2.0,,0.0,0.0
299000.0,2950,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,130.0,False,,,,,,,,187.0,2.0,,,
364000.0,1190,APARTMENT,APARTMENT,AS_NEW,3.0,121.0,True,,,1.0,8.0,,,,,2.0,0.0,1.0,1.0
2850000.0,9830,HOUSE,HOUSE,AS_NEW,4.0,402.0,False,,1.0,1.0,1.0,1.0,1.0,1.0,915.0,4.0,0.0,0.0,0.0
299000.0,4520,APARTMENT,APARTMENT,,2.0,102.0,False,,,1.0,11.0,,,,,2.0,,,
199000.0,4000,HOUSE,HOUSE,GOOD,4.0,149.0,False,,,1.0,29.0,1.0,166.0,166.0,243.0,2.0,0.0,,0.0
1595000.0,1000,HOUSE,HOUSE,AS_NEW,5.0,325.0,False,,,,,1.0,165.0,165.0,256.0,2.0,,0.0,0.0
399000.0,1090,APARTMENT,DUPLEX,GOOD,3.0,110.0,False,0.0,,1.0,19.0,,,,,,0.0,0.0,0.0
449000.0,3800,APARTMENT,APARTMENT,GOOD,2.0,235.0,True,0.0,,1.0,34.0,,,,,,,,1.0
420000.0,1400,APARTMENT,LOFT,AS_NEW,1.0,150.0,False,,,1.0,60.0,,,,,2.0,,1.0,
465670.0,9420,HOUSE,HOUSE,GOOD,3.0,155.0,True,0.0,,1.0,,,,,350.0,,,,
395000.0,9310,HOUSE,BUNGALOW,GOOD,3.0,240.0,False,,,1.0,,,,,758.0,4.0,,,
385000.0,1080,APARTMENT,APARTMENT,GOOD,3.0,154.0,True,0.0,,1.0,14.0,,,,,2.0,0.0,1.0,1.0
710565.0,1570,HOUSE,HOUSE,GOOD,3.0,206.0,True,,,,,,,,1328.0,,,,
299000.0,2431,APARTMENT,GROUND_FLOOR,,2.0,95.0,False,,,1.0,,,,,,2.0,,,
,2160,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
192000.0,2300,APARTMENT,APARTMENT,,1.0,60.0,False,,,1.0,6.0,,,,,3.0,,,1.0
690000.0,1150,APARTMENT,APARTMENT,AS_NEW,2.0,115.0,True,0.0,,1.0,14.0,,,,,2.0,0.0,1.0,1.0
239000.0,9600,APARTMENT,APARTMENT,GOOD,2.0,100.0,False,,,1.0,,,,,,,,,
1050000.0,1700,HOUSE,APARTMENT_BLOCK,,4.0,300.0,False,,,1.0,26.0,,,,797.0,2.0,,,
3500000.0,1000,APARTMENT,PENTHOUSE,AS_NEW,3.0,540.0,True,0.0,,1.0,36.0,,,,,4.0,1.0,1.0,1.0
319000.0,9240,HOUSE,HOUSE,,4.0,156.0,False,,,1.0,,,,,121.0,3.0,,,
495000.0,9180,HOUSE,HOUSE,AS_NEW,6.0,318.0,False,,,1.0,,,,,580.0,3.0,,0.0,0.0
349000.0,2300,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,128.0,True,,,1.0,,,,,,2.0,,,0.0
500000.0,1000,HOUSE,HOUSE,GOOD,2.0,135.0,False,0.0,1.0,,,,,,0.0,1.0,0.0,0.0,0.0
342200.0,3520,HOUSE,HOUSE,,3.0,145.0,False,,,1.0,18.0,,,,0.0,3.0,,,
399000.0,3500,HOUSE,HOUSE,,3.0,172.0,False,0.0,,,,,,,332.0,4.0,0.0,0.0,0.0
234000.0,2650,APARTMENT,APARTMENT,GOOD,2.0,76.0,False,,1.0,1.0,5.0,,,,,2.0,,,
240000.0,9051,APARTMENT,SERVICE_FLAT,GOOD,1.0,,False,,,1.0,,,,,,2.0,,,
895000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,110.0,False,1.0,,,,,,,,2.0,,,1.0
649000.0,2000,APARTMENT,GROUND_FLOOR,AS_NEW,1.0,160.0,False,,,1.0,18.0,1.0,93.0,93.0,,2.0,,,1.0
429210.0,9052,APARTMENT,APARTMENT,,2.0,100.0,True,0.0,,1.0,12.0,,,,,3.0,0.0,0.0,1.0
558993.0,1570,HOUSE,VILLA,AS_NEW,3.0,240.0,False,,,1.0,,,,,448.0,4.0,,1.0,0.0
275000.0,1030,APARTMENT,APARTMENT,GOOD,2.0,95.0,False,,,1.0,4.0,,,,,2.0,,,1.0
142000.0,8670,APARTMENT,FLAT_STUDIO,GOOD,0.0,36.0,False,1.0,,,,,,,,,0.0,,1.0
375000.0,8792,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,295.0,False,0.0,,,,,,,385.0,,,,
165000.0,5060,HOUSE,HOUSE,,3.0,116.0,False,,,1.0,,1.0,350.0,350.0,800.0,4.0,,,
340000.0,8400,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,100.0,False,,,1.0,,,,,,,,,1.0
265000.0,6760,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,164.0,False,0.0,,,,1.0,180.0,180.0,736.0,4.0,0.0,0.0,0.0
450000.0,3300,HOUSE,HOUSE,GOOD,3.0,354.0,False,0.0,,1.0,,1.0,1000.0,1000.0,1684.0,4.0,0.0,,0.0
349500.0,9870,APARTMENT,APARTMENT,,3.0,151.0,False,,,1.0,,,,,,,,,
170000.0,2020,APARTMENT,APARTMENT,AS_NEW,2.0,85.0,False,,,1.0,5.0,,,,,2.0,,,
459000.0,7760,HOUSE,FARMHOUSE,,3.0,175.0,False,0.0,,1.0,,,,,3910.0,4.0,,1.0,
289000.0,8430,APARTMENT,APARTMENT,GOOD,1.0,57.0,False,,,1.0,,,,,,,,,1.0
,1370,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
495000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,66.0,False,,,,,,,,,,,,1.0
309000.0,9320,HOUSE,HOUSE,AS_NEW,3.0,215.0,False,,,1.0,40.0,1.0,100.0,100.0,231.0,2.0,,,
249000.0,9600,HOUSE,MIXED_USE_BUILDING,AS_NEW,4.0,332.0,True,0.0,,1.0,27.0,,,,120.0,2.0,0.0,0.0,0.0
295000.0,4100,HOUSE,HOUSE,GOOD,2.0,150.0,True,0.0,,1.0,40.0,1.0,100.0,100.0,247.0,3.0,0.0,1.0,0.0
650000.0,2870,HOUSE,VILLA,GOOD,4.0,312.0,False,,,,,1.0,273.0,273.0,645.0,4.0,1.0,0.0,0.0
140000.0,8780,APARTMENT,APARTMENT,GOOD,2.0,142.0,False,,,1.0,7.0,,,,,2.0,,,
299000.0,2018,APARTMENT,APARTMENT,GOOD,2.0,91.0,False,,,1.0,,,,,,,0.0,1.0,1.0
310000.0,3110,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,86.0,True,0.0,,,,,,,,2.0,0.0,0.0,1.0
,7500,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
265000.0,8530,HOUSE,HOUSE,,2.0,138.0,False,,,1.0,12.0,,,,85.0,2.0,,,
350000.0,1300,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,90.0,False,,,1.0,20.0,,,,,2.0,,,
345000.0,1315,HOUSE,HOUSE,AS_NEW,2.0,105.0,False,0.0,,1.0,35.0,,,,549.0,2.0,,,
190000.0,2100,APARTMENT,APARTMENT,GOOD,2.0,94.0,False,,,1.0,,,,,,2.0,,,1.0
499000.0,4420,HOUSE,APARTMENT_BLOCK,GOOD,10.0,630.0,False,0.0,,,,,,,325.0,2.0,0.0,0.0,0.0
1795000.0,8433,HOUSE,HOUSE,JUST_RENOVATED,14.0,493.0,False,,1.0,1.0,,,,,22864.0,,1.0,,
299000.0,9820,HOUSE,HOUSE,,3.0,152.0,False,0.0,,,,,,,290.0,,,,
499000.0,1070,HOUSE,MIXED_USE_BUILDING,GOOD,5.0,117.0,True,0.0,,,,,,,0.0,2.0,0.0,0.0,0.0
189000.0,2140,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,101.0,False,,,1.0,,,,,,3.0,,,
270000.0,1030,APARTMENT,APARTMENT,GOOD,2.0,89.0,False,,,1.0,15.0,,,,,2.0,,,1.0
695000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,73.0,True,0.0,,1.0,4.0,,,,,2.0,0.0,1.0,1.0
475000.0,2000,APARTMENT,APARTMENT,GOOD,2.0,146.0,False,,,,,,,,,3.0,0.0,0.0,1.0
225000.0,1090,APARTMENT,APARTMENT,GOOD,2.0,90.0,False,0.0,,1.0,4.0,,,,,2.0,,,1.0
335000.0,9700,HOUSE,HOUSE,GOOD,4.0,196.0,False,0.0,,1.0,,,,,381.0,2.0,,0.0,
320000.0,9890,APARTMENT,APARTMENT,AS_NEW,3.0,104.0,False,,,,,,,,,,,0.0,1.0
325000.0,9308,HOUSE,HOUSE,,3.0,149.0,False,,,1.0,,,,,113.0,2.0,,,
395000.0,1780,HOUSE,HOUSE,,4.0,159.0,False,0.0,,1.0,,,,,145.0,2.0,0.0,0.0,0.0
219000.0,4000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,3.0,172.0,False,0.0,,,,,,,92.0,2.0,0.0,0.0,0.0
319000.0,2000,APARTMENT,APARTMENT,,2.0,91.0,True,0.0,,1.0,100.0,,,,,2.0,,,1.0
269000.0,8800,HOUSE,HOUSE,AS_NEW,2.0,131.0,False,,,1.0,,,,,426.0,4.0,,0.0,0.0
1199000.0,4651,HOUSE,EXCEPTIONAL_PROPERTY,GOOD,7.0,516.0,False,0.0,1.0,1.0,,1.0,6333.0,6333.0,7737.0,4.0,1.0,0.0,0.0
225000.0,1190,APARTMENT,APARTMENT,,2.0,65.0,False,0.0,,1.0,3.0,,,,,2.0,0.0,0.0,0.0
949000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,70.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0
295000.0,6720,HOUSE,HOUSE,GOOD,2.0,129.0,False,,,1.0,20.0,,,,347.0,3.0,,,
189000.0,6750,HOUSE,HOUSE,TO_RENOVATE,3.0,124.0,False,,,,,,,,70.0,3.0,,,
485000.0,1050,APARTMENT,APARTMENT,AS_NEW,2.0,82.0,True,1.0,,1.0,12.0,,,,,2.0,0.0,,1.0
498000.0,9270,HOUSE,HOUSE,,3.0,200.0,False,,1.0,1.0,,,,,1165.0,4.0,,,
210000.0,9790,HOUSE,HOUSE,TO_RENOVATE,3.0,100.0,False,0.0,,,,,,,430.0,3.0,,0.0,
195000.0,1470,APARTMENT,APARTMENT,GOOD,2.0,80.0,False,,,,,,,,,3.0,,,
325000.0,2930,HOUSE,HOUSE,GOOD,4.0,167.0,True,0.0,,1.0,,,,,209.0,3.0,,,0.0
399000.0,2018,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,128.0,False,,,1.0,6.0,,,,,2.0,,,1.0
,9800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
349000.0,1600,APARTMENT,APARTMENT,GOOD,3.0,142.0,False,,,1.0,7.0,,,,,,,,1.0
220000.0,1200,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,58.0,False,0.0,,,,,,,,2.0,0.0,1.0,1.0
2975000.0,8300,APARTMENT,APARTMENT,GOOD,4.0,,False,,,1.0,,,,,,,,,1.0
322500.0,7804,HOUSE,HOUSE,,3.0,,False,,,,,,,,399.0,3.0,,,
199000.0,4420,HOUSE,HOUSE,GOOD,3.0,145.0,False,,,1.0,25.0,1.0,135.0,135.0,209.0,2.0,,,
125000.0,5300,APARTMENT,APARTMENT,,2.0,110.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0
249900.0,4000,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3.0,200.0,False,0.0,,1.0,20.0,1.0,60.0,60.0,230.0,2.0,0.0,0.0,0.0
,8980,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
250000.0,4020,HOUSE,APARTMENT_BLOCK,GOOD,6.0,198.0,False,0.0,,,,,,,200.0,3.0,0.0,0.0,0.0
739000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,90.0,False,1.0,,1.0,,,,,,2.0,,,1.0
265000.0,2580,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,164.0,False,,,,,,,,621.0,,,,
447500.0,9230,HOUSE,HOUSE,GOOD,4.0,245.0,True,0.0,,1.0,46.0,1.0,124.0,124.0,2831.0,4.0,0.0,0.0,0.0
219000.0,8800,HOUSE,HOUSE,GOOD,2.0,134.0,False,,,1.0,18.0,1.0,100.0,100.0,238.0,3.0,0.0,0.0,0.0
220000.0,9070,HOUSE,HOUSE,TO_RENOVATE,3.0,122.0,False,,,,,,,,130.0,,,,
2495000.0,8300,HOUSE,VILLA,AS_NEW,6.0,350.0,True,0.0,,1.0,,,,,937.0,,1.0,,
440000.0,2000,APARTMENT,APARTMENT,GOOD,3.0,117.0,False,,,,,,,,,,,,1.0
137500.0,5000,APARTMENT,APARTMENT,TO_RENOVATE,1.0,45.0,False,,,1.0,9.0,,,,,,,,1.0
299000.0,9260,HOUSE,HOUSE,GOOD,4.0,200.0,False,,,1.0,,,,,140.0,4.0,,,
465000.0,3000,APARTMENT,APARTMENT,GOOD,3.0,165.0,False,,,1.0,3.0,,,,,,,,1.0
2900000.0,1000,HOUSE,MIXED_USE_BUILDING,AS_NEW,0.0,600.0,False,,,,,,,,0.0,2.0,,,
1195000.0,2930,HOUSE,VILLA,AS_NEW,3.0,350.0,False,0.0,,1.0,,,,,2500.0,4.0,1.0,,
1039000.0,2018,HOUSE,MANSION,AS_NEW,5.0,400.0,False,,,,,,,,133.0,4.0,,0.0,0.0
770000.0,8300,APARTMENT,APARTMENT,GOOD,3.0,106.0,True,1.0,,1.0,,,,,,2.0,,1.0,1.0
345000.0,5640,HOUSE,HOUSE,,3.0,142.0,False,,,1.0,,,,,338.0,3.0,,,
400000.0,2280,HOUSE,HOUSE,GOOD,5.0,202.0,False,0.0,,1.0,20.0,,,,0.0,,0.0,0.0,
449000.0,1000,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,93.0,True,0.0,,1.0,8.0,,,,,2.0,0.0,0.0,0.0
645000.0,2850,HOUSE,HOUSE,GOOD,3.0,240.0,False,0.0,,1.0,32.0,,,,432.0,,1.0,,
333500.0,8211,HOUSE,HOUSE,GOOD,4.0,150.0,False,,,1.0,,,,,368.0,,,,
115000.0,1400,APARTMENT,FLAT_STUDIO,GOOD,0.0,29.0,False,0.0,,,,,,,,,0.0,1.0,1.0
389000.0,4020,HOUSE,HOUSE,AS_NEW,4.0,220.0,False,0.0,,1.0,,1.0,1308.0,1308.0,1308.0,4.0,0.0,0.0,0.0
100000.0,7000,HOUSE,VILLA,AS_NEW,3.0,150.0,False,,,1.0,60.0,,,,800.0,4.0,,,
695000.0,9000,HOUSE,HOUSE,GOOD,2.0,161.0,False,,1.0,,,,,,0.0,3.0,,,
225000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,71.0,False,0.0,,1.0,10.0,,,,,2.0,0.0,0.0,1.0
356000.0,9340,HOUSE,HOUSE,JUST_RENOVATED,3.0,185.0,False,,,1.0,30.0,1.0,330.0,330.0,450.0,2.0,,,
,1180,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
499000.0,3210,HOUSE,HOUSE,GOOD,5.0,285.0,False,0.0,,1.0,,,,,1876.0,4.0,,0.0,0.0
319000.0,2260,APARTMENT,APARTMENT,,1.0,88.0,False,,,1.0,17.0,,,,,4.0,,,1.0
329000.0,8530,HOUSE,HOUSE,JUST_RENOVATED,4.0,162.0,False,,,,,,,,301.0,,,,
585000.0,1470,HOUSE,HOUSE,AS_NEW,3.0,348.0,False,0.0,,1.0,,,,,431.0,4.0,0.0,0.0,0.0
445000.0,9255,HOUSE,HOUSE,,2.0,176.0,False,0.0,,,,,,,989.0,4.0,0.0,0.0,0.0
155000.0,8434,APARTMENT,APARTMENT,,1.0,33.0,False,1.0,,,,,,,,,,,1.0
365000.0,9190,APARTMENT,PENTHOUSE,,2.0,122.0,False,,,1.0,,,,,,3.0,,,
450000.0,5555,HOUSE,EXCEPTIONAL_PROPERTY,TO_RENOVATE,4.0,230.0,False,0.0,,1.0,10.0,1.0,20000.0,20000.0,21818.0,4.0,0.0,0.0,0.0
995000.0,9000,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,165.0,False,,,1.0,8.0,,,,,,,,1.0
260000.0,1150,APARTMENT,APARTMENT,GOOD,1.0,62.0,False,0.0,,1.0,6.0,,,,,,0.0,1.0,1.0
575000.0,2400,HOUSE,HOUSE,GOOD,3.0,200.0,False,,,1.0,,,,,2822.0,4.0,,,
416000.0,2440,APARTMENT,APARTMENT,,3.0,121.0,False,,,1.0,39.0,,,,,2.0,,,1.0
180000.0,8500,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,113.0,False,,,1.0,18.0,,,,,2.0,,,1.0
350000.0,1190,APARTMENT,LOFT,AS_NEW,2.0,110.0,False,0.0,,,,,,,,2.0,,1.0,1.0
